2018/08/24 03:00:00  -0.726 -4.355 1013.24  -1.653  -2.737 0.994 1.203e-09 0.00 329.60
2018/08/24 06:00:00  1.790 -3.699 1014.20  -1.080  -2.394 1.000 2.399e-09 0.00 327.35
2018/08/24 09:00:00  -0.452 -4.522 1014.42  -1.026  -2.099 1.000 3.123e-10 67.41 333.57
2018/08/24 12:00:00  2.936 -2.280 1015.27  -0.696  -1.966 1.000 1.186e-09 173.15 333.26
2018/08/24 15:00:00  3.109 -3.348 1015.13  -0.817  -1.869 0.983 3.525e-10 231.93 331.74
2018/08/24 18:00:00  1.364 -2.668 1014.95  -0.753  -2.218 0.993 6.243e-10 143.82 328.53
2018/08/24 21:00:00  0.416 -2.609 1015.39  -0.724  -2.559 0.976 5.712e-10 27.26 325.69
2018/08/25 00:00:00  -1.823 -3.411 1015.22  -0.765  -2.133 0.981 6.817e-10 0.00 325.13
2018/08/25 03:00:00  -2.624 -2.858 1015.19  -0.627  -2.213 0.967 1.554e-09 0.00 325.66
2018/08/25 06:00:00  -4.183 -3.452 1013.85  -0.666  -1.979 0.641 6.980e-10 0.00 323.77
2018/08/25 09:00:00  -3.788 -3.230 1013.91  -0.631  -2.017 0.730 7.330e-10 128.73 305.33
2018/08/25 12:00:00  -4.572 -4.672 1012.91  -0.898  -2.787 0.927 3.933e-10 360.09 291.36
2018/08/25 15:00:00  -4.914 -4.264 1012.02  -0.835  -2.536 0.931 8.830e-11 426.57 286.05
2018/08/25 18:00:00  -5.100 -4.877 1010.66  -0.946  -2.311 0.875 0.000e+00 260.07 296.56
2018/08/25 21:00:00  -5.254 -4.786 1009.53  -1.129  -2.359 0.474 0.000e+00 51.19 283.79
2018/08/26 00:00:00  -4.483 -4.796 1008.94  -1.478  -3.607 0.545 7.112e-11 0.00 288.75
2018/08/26 03:00:00  -3.558 -4.542 1007.19  -1.553  -4.012 0.649 6.411e-10 0.00 307.92
2018/08/26 06:00:00  -2.851 -4.499 1005.95  -1.759  -4.461 0.534 8.189e-10 0.00 294.11
2018/08/26 09:00:00  -2.934 -3.826 1005.75  -1.841  -4.573 0.781 4.245e-10 138.01 280.74
2018/08/26 12:00:00  -2.904 -3.159 1005.03  -1.465  -3.584 0.930 2.758e-10 332.46 289.69
2018/08/26 15:00:00  -2.215 -2.482 1004.81  -1.447  -3.416 0.998 1.508e-10 391.50 289.00
2018/08/26 18:00:00  -3.292 -2.870 1003.99  -1.272  -3.142 1.000 8.867e-13 222.59 287.98
2018/08/26 21:00:00  -3.345 -2.578 1004.03  -0.810  -2.708 1.000 0.000e+00 30.23 295.12
2018/08/27 00:00:00  -3.890 -3.002 1003.68  -0.435  -2.463 0.993 2.519e-11 0.00 301.22
2018/08/27 03:00:00  -5.145 -3.313 1002.89  -0.201  -2.035 0.972 0.000e+00 0.00 281.25
2018/08/27 06:00:00  -6.112 -3.457 1002.37   0.356  -1.699 0.997 5.606e-11 0.00 292.49
2018/08/27 09:00:00  -8.580 -4.416 1002.76   0.490  -1.358 1.000 2.674e-09 69.08 312.22
2018/08/27 12:00:00  -9.047 -6.500 1002.62   0.040  -1.601 1.000 1.660e-10 276.84 301.08
2018/08/27 15:00:00  -9.747 -7.701 1002.14  -0.261  -1.827 1.000 9.985e-10 333.42 301.59
2018/08/27 18:00:00  -9.608 -8.801 1001.80  -0.396  -2.337 1.000 4.429e-09 165.74 304.62
